Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777546023,100,,Aggregated,60.900000,0.000000,1200,1500,1600,1700,1900,1900,2000,2100,2300,2300,2300,1783,0,1200.0,1209.75914542244,32.07370899326634,2290.9678330033785,3440.5855300056087
1777546024,100,,Aggregated,57.000000,0.000000,1200,1500,1700,1800,1900,2000,2000,2100,2300,2300,2300,1824,0,1200.0,1222.687134340582,32.07370899326634,2290.9678330033785,3442.05975877193
1777546025,100,,Aggregated,60.800000,0.000000,1200,1500,1700,1800,1900,2000,2200,2200,2400,2400,2400,1869,0,1200.0,1239.6592106469864,32.07370899326634,2397.696915999404,3448.48582129481
1777546026,100,,Aggregated,59.800000,0.000000,1200,1600,1700,1800,1900,2000,2200,2300,2500,2500,2500,1938,0,1200.0,1258.2510442184066,32.07370899326634,2475.427416997263,3450.9803921568628
1777546027,100,,Aggregated,60.300000,0.000000,1300,1600,1700,1800,1900,2000,2200,2300,2500,2500,2500,1995,0,1300.0,1260.1978462958443,32.07370899326634,2475.427416997263,3447.9268170426067
1777546028,100,,Aggregated,56.800000,0.000000,1300,1600,1700,1800,1900,2000,2200,2300,2400,2500,2500,2056,0,1300.0,1265.4477572476806,32.07370899326634,2475.427416997263,3442.772859922179
1777546029,100,,Aggregated,56.800000,0.000000,1300,1600,1700,1800,1900,2000,2200,2300,2400,2500,2500,2108,0,1300.0,1274.0053527178625,32.07370899326634,2475.427416997263,3451.6840607210625
1777546030,100,,Aggregated,58.400000,0.000000,1300,1600,1800,1800,1900,2000,2200,2300,2500,2500,2500,2132,0,1300.0,1278.4681460226325,32.07370899326634,2475.427416997263,3448.547373358349
1777546031,100,,Aggregated,57.300000,0.000000,1300,1600,1800,1800,2000,2100,2300,2400,2500,2500,2500,2215,0,1300.0,1302.005800163059,32.07370899326634,2507.0574169949396,3441.1756207674944
1777546032,100,,Aggregated,58.200000,0.000000,1300,1600,1800,1800,2000,2100,2300,2400,2500,2500,2500,2286,0,1300.0,1304.384816288792,32.07370899326634,2507.0574169949396,3428.40113735783
1777546033,100,,Aggregated,57.600000,0.000000,1300,1600,1800,1800,2000,2100,2300,2400,2500,2500,2500,2338,0,1300.0,1310.0932190595536,32.07370899326634,2507.0574169949396,3431.4204448246364
1777546034,100,,Aggregated,57.600000,0.000000,1400,1600,1800,1800,2000,2100,2300,2400,2500,2500,2500,2403,0,1400.0,1310.542615252281,32.07370899326634,2507.0574169949396,3430.786933000416
