Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777395630,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395631,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395632,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395633,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395634,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395635,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395636,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395637,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395638,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395639,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395640,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395641,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395642,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395643,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395644,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395645,100,,Aggregated,0.000000,0.000000,4300,5300,54000,54000,55000,55000,55000,55000,55000,55000,55000,96,0,4300.0,19581.391700968732,26.49737499996263,55074.986499999795,15346.145833333334
1777395646,100,,Aggregated,0.000000,0.000000,4300,25000,54000,54000,55000,55000,55000,55000,55000,55000,55000,100,0,4300.0,19792.62144417998,26.49737499996263,55074.986499999795,14734.26
1777395647,100,,Aggregated,0.000000,0.000000,54000,77000,79000,80000,80000,80000,80000,80000,80000,80000,80000,175,0,54000.0,42533.149865205705,26.49737499996263,79991.11170800007,79241.79428571429
1777395648,100,,Aggregated,0.000000,0.000000,54000,77000,79000,80000,80000,80000,80000,80000,80000,80000,80000,175,0,54000.0,42533.149865205705,26.49737499996263,79991.11170800007,79241.79428571429
1777395649,100,,Aggregated,7.800000,0.000000,5300,54000,77000,78000,80000,80000,80000,80000,80000,80000,80000,275,0,5300.0,30366.592183301793,26.49737499996263,79991.11170800007,50459.57818181818
1777395650,100,,Aggregated,7.900000,0.000000,2300,5300,54000,55000,79000,80000,80000,80000,80000,80000,80000,389,0,2300.0,21484.956623891998,6.404542000382207,79991.11170800007,35698.32904884319
1777395651,100,,Aggregated,11.000000,0.000000,1900,4300,29000,54000,79000,80000,80000,80000,80000,80000,80000,441,0,1900.0,18974.50548153739,6.117375000030734,79991.11170800007,31499.20634920635
1777395652,100,,Aggregated,24.800000,0.000000,640,2300,5300,29000,78000,80000,80000,80000,80000,80000,80000,555,0,640.0,15173.279722574749,6.117375000030734,79991.11170800007,25047.527927927928
